,time,assetCode,assetName,volume,close,open,returnsClosePrevRaw1,returnsOpenPrevRaw1,returnsClosePrevMktres1,returnsOpenPrevMktres1,returnsClosePrevRaw10,returnsOpenPrevRaw10,returnsClosePrevMktres10,returnsOpenPrevMktres10,returnsOpenNextMktres10,universe
268948,2007-10-23 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1720000.0,9.71,9.64,-0.0051229508196720674,0.01473684210526316,-0.012145079896875965,0.0070140045195833675,-0.0654475457170356,-0.08190476190476181,-0.03808751572505613,-0.055194424150056876,-0.011079958263368647,0.0
270414,2007-10-24 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2003300.0,9.51,9.62,-0.02059732234809486,-0.0020746887966806016,-0.018574090498149412,-0.006004511966477847,-0.0775945683802135,-0.07942583732057418,-0.04514628235614278,-0.04574278232697044,0.013495900696998006,0.0
271880,2007-10-25 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1554200.0,9.29,9.58,-0.023133543638275578,-0.004158004158004047,-0.022315074012392317,-0.003913848467335676,-0.07654075546719696,-0.08061420345489445,-0.044621019369436826,-0.04296537135867767,-0.008081071397185946,0.0
273343,2007-10-26 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1894700.0,9.64,9.39,0.03767491926803035,-0.019832985386221247,0.022264098376561764,-0.022820921352752828,-0.03599999999999992,-0.06193806193806184,-0.013049486289370513,-0.033542792617242814,-0.002501587464314295,0.0
274805,2007-10-29 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1968800.0,9.68,9.64,0.004149377593360981,0.026624068157614422,-4.615868371421732e-05,0.01780413483549181,-0.014256619144602856,-0.02920443101711978,-0.00693372853660836,-0.006569951047135498,0.030028734429126597,0.0
276268,2007-10-30 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2985100.0,10.24,9.93,0.05785123966942152,0.030082987551867113,0.06357123405809427,0.028576923580273753,0.0600414078674949,0.012232415902140525,0.06872795414836126,0.020385746268904666,-0.014334512494501662,0.0
277732,2007-10-31 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2471300.0,10.41,10.24,0.0166015625,0.03121852970795569,0.005527227223270469,0.03489008621036435,0.0765253360910032,0.049180327868852514,0.06644420179268289,0.06363138665893482,0.021834050047982653,0.0
279196,2007-11-01 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2221300.0,10.16,10.11,-0.0240153698366955,-0.012695312500000111,0.0011003758322952126,-0.01863903952363366,0.0463439752832131,0.045501551189244926,0.08171579476457463,0.03762941240132804,-0.015418167276348552,0.0
280659,2007-11-02 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1047200.0,9.9,10.17,-0.025590551181102317,0.005934718100890191,-0.026365712707026468,0.0154390051181596,0.0388247639034629,0.04737384140061773,0.027772087191240233,0.07862741556794234,-0.016085346496447786,0.0
282118,2007-11-05 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1465750.0,9.86,10.0,-0.0040404040404041774,-0.01671583087512285,0.00024806619280269126,-0.014866293346190934,0.010245901639344135,0.05263157894736836,0.01559532100967181,0.04317873164136995,0.0014370391721556242,0.0
283578,2007-11-06 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1316800.0,9.63,9.8,-0.0233265720081135,-0.019999999999999907,-0.031591730688637576,-0.019913850400746683,-0.008238928939237944,0.016597510373443924,-0.00908105162980573,0.021644551171415224,0.008076743241707277,0.0
285040,2007-11-07 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1814750.0,9.23,9.5,-0.04153686396677059,-0.030612244897959218,-0.01523531775193233,-0.03285768526327311,-0.029442691903259655,-0.012474012474012364,0.019411191093393634,-0.011079958263368647,0.019834931644511986,0.0
286504,2007-11-08 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2737673.0,9.01,9.25,-0.023835319609967542,-0.02631578947368418,-0.023327399912099662,-0.013485606102909711,-0.030139935414424057,-0.034446764091858095,0.016796529931961457,0.013495900696998006,0.018257429365836637,0.0
287968,2007-11-09 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1996300.0,8.63,8.73,-0.042175360710321796,-0.0562162162162162,-0.028365510495557265,-0.053460492909290065,-0.1047717842323651,-0.07028753993610226,-0.005859829503718494,-0.008081071397185946,0.019157862216198765,0.0
289430,2007-11-12 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1683970.0,9.14,8.7,0.05909617612977991,-0.003436426116838587,0.06744010872539984,0.001043707006335424,-0.05578512396694202,-0.0975103734439835,0.04808630987175083,-0.002501587464314295,-0.10074806070146063,0.0
290893,2007-11-13 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1466408.0,9.52,9.22,0.04157549234135649,0.05977011494252893,0.013668569945478697,0.06273539993379637,-0.07031250000000011,-0.07150050352467263,-0.016877817249940537,0.030028734429126597,-0.09620235498504756,0.0
292358,2007-11-14 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2162200.0,9.48,9.56,-0.004201680672268782,0.03687635574837311,0.0024774099574485188,0.0192321352096319,-0.08933717579250722,-0.06640625,-5.535879852983094e-06,-0.014334512494501662,-0.12090478725165468,0.0
293823,2007-11-15 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1446700.0,9.2,9.45,-0.029535864978903037,-0.011506276150627714,-0.016397179144217434,-0.00510512756918712,-0.09448818897637801,-0.06528189910979232,-0.01701372507816455,0.021834050047982653,-0.09790218119430066,0.0
295287,2007-11-16 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1151200.0,9.22,9.21,0.0021739130434783593,-0.025396825396825196,-0.002980902104273932,-0.018682211666520815,-0.06868686868686869,-0.09439528023598809,0.0056371405841934424,-0.015418167276348552,-0.09578443262094187,0.0
296753,2007-11-19 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1102200.0,8.77,9.1,-0.048806941431670414,-0.011943539630836164,-0.028685234133119433,-0.013523913313230303,-0.1105476673427992,-0.09000000000000008,-0.007428181517169216,-0.016085346496447786,-0.07359355793886928,0.0
298223,2007-11-20 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1787150.0,8.43,8.75,-0.03876852907639683,-0.038461538461538436,-0.04346853386527239,-0.02729371089939165,-0.12461059190031165,-0.1071428571428572,-0.0017748222734673136,0.0014370391721556242,-0.04959636150333453,0.0
299694,2007-11-21 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2263166.0,8.32,8.39,-0.013048635824436494,-0.04114285714285704,0.0037205058525850605,-0.04123490844976192,-0.09859154929577463,-0.11684210526315786,-0.004716362094357218,0.008076743241707277,-0.07321164890894315,0.0
301165,2007-11-23 22:00:00+00:00,AAI.N,AirTran Holdings Inc,539025.0,8.53,8.59,0.02524038461538458,0.023837902264600697,0.006638179089762882,0.03041734272944876,-0.05327413984461715,-0.0713513513513514,0.000658093166427412,0.019834931644511986,-0.013864673626129911,0.0
302634,2007-11-26 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1494700.0,8.2,8.52,-0.0386869871043376,-0.008149010477299212,-0.011773007600164798,-0.01586490767424486,-0.049826187717265547,-0.024054982817869552,0.024883750298519053,0.018257429365836637,3.263653989354215e-05,0.0
304102,2007-11-27 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2279100.0,8.22,8.25,0.0024390243902441266,-0.03169014084507038,-0.012828780039029378,-0.018742529906619062,-0.10065645514223198,-0.051724137931034364,-0.08438682990891053,0.019157862216198765,-0.004923887207699266,0.0
305575,2007-11-28 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1989270.0,8.49,8.18,0.03284671532846706,-0.00848484848484854,0.0026281931052074166,-0.015744097005598413,-0.10819327731092432,-0.11279826464208254,-0.0922165992188411,-0.10074806070146063,-0.0609415173882054,0.0
307048,2007-11-29 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1371416.0,8.23,8.45,-0.03062426383981154,0.033007334963325086,-0.031149806092438573,0.01919572603556241,-0.13185654008438819,-0.11610878661087876,-0.13101616868676647,-0.09620235498504756,-0.03722663036154282,0.0
308521,2007-11-30 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1533700.0,8.49,8.34,0.03159173754556499,-0.013017751479289852,0.022819140570813426,-0.01479741197414973,-0.0771739130434782,-0.11746031746031738,-0.09333706310299396,-0.12090478725165468,-0.028851695244165226,0.0
309997,2007-12-03 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1500934.0,8.34,8.44,-0.017667844522968212,0.011990407673860837,-0.010612493814227658,0.008584692101191909,-0.09544468546637752,-0.08360477741585248,-0.10084323777811065,-0.09790218119430066,-0.03133332924085977,0.0
311475,2007-12-04 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2250800.0,8.05,8.28,-0.03477218225419654,-0.018957345971563955,-0.026749456539955155,-0.01449509281436696,-0.08209806157354604,-0.09010989010989012,-0.08681703010323882,-0.09578443262094187,-0.031397014290779734,0.0
312955,2007-12-05 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1457000.0,8.03,8.15,-0.002484472049689601,-0.015700483091787287,-0.020632862346979045,-0.012389116529536257,-0.04744958481613293,-0.0685714285714285,-0.05314219237049395,-0.07359355793886928,0.003640221806799031,0.0
314433,2007-12-06 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1122204.0,8.41,8.03,0.047322540473225594,-0.014723926380368235,0.0266880354466578,-0.024532645829036626,0.01081730769230771,-0.042908224076281476,-0.01480971028003063,-0.04959636150333453,-0.002427035110912497,0.0
315910,2007-12-07 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1122204.0,8.41,8.03,0.0,0.0,0.0024830965350151938,-0.01247216689188079,-0.014067995310668158,-0.06519208381839359,-0.03676624442809556,-0.07321164890894315,-0.08596950146195814,0.0
317393,2007-12-10 22:00:00+00:00,AAI.N,AirTran Holdings Inc,827580.0,8.6,8.52,0.022592152199762072,0.06102117061021173,0.011983619959317926,0.06268688229242814,0.04878048780487809,0.0,-0.008361145220995389,-0.013864673626129911,-0.0822864813201282,0.0
318878,2007-12-11 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1380635.0,8.17,8.6,-0.04999999999999993,0.009389671361502261,-0.014304534596384394,0.004438971429099881,-0.006082725060827299,0.042424242424242475,-0.03303107482115604,3.263653989354215e-05,-0.09084867914779435,0.0
320363,2007-12-12 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2198110.0,8.05,8.34,-0.014687882496939975,-0.03023255813953485,-0.0242447462623437,-0.016066991644553136,-0.051825677267373305,0.019559902200489088,-0.06265306135214943,-0.004923887207699266,-0.0785477004776496,0.0
321845,2007-12-13 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2484668.0,8.08,8.0,0.003726708074534013,-0.04076738609112707,0.001823595875527488,-0.038013491558483506,-0.018226002430133725,-0.053254437869822424,-0.03029010613242767,-0.0609415173882054,-0.1140982365133893,0.0
323325,2007-12-14 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1998478.0,8.18,8.09,0.012376237623762387,0.011249999999999982,0.03219536443087964,0.009666769784968138,-0.036513545347467646,-0.029976019184652314,-0.02777690492232992,-0.03722663036154282,-0.12178503600988336,0.0
324805,2007-12-17 22:00:00+00:00,AAI.N,AirTran Holdings Inc,996400.0,7.82,8.13,-0.044009779951100225,0.004944375772558907,-0.021695978281665522,0.015086747361814203,-0.062350119904076684,-0.03672985781990501,-0.0447685523131205,-0.028851695244165226,-0.12465934301173104,0.0
326286,2007-12-18 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1228833.0,7.85,7.91,0.0038363171355497716,-0.027060270602706105,-0.005495879588538257,-0.01764080749329082,-0.024844720496894568,-0.04468599033816412,-0.019490084645820062,-0.03133332924085977,-0.1472131848354489,0.0
327765,2007-12-19 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1174800.0,7.92,7.85,0.008917197452229297,-0.007585335018963413,0.010826978185541555,-0.011939832056982309,-0.013698630136986245,-0.036809815950920366,0.0059676945303237285,-0.031397014290779734,-0.1322461189634032,0.0
329243,2007-12-20 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2148218.0,7.79,7.96,-0.016414141414141437,0.014012738853503182,-0.0233832485618621,0.013289518690547676,-0.07372175980975026,-0.008717310087173025,-0.047584942592711885,0.003640221806799031,-0.07958584196868357,0.0
330726,2007-12-21 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2818600.0,7.62,7.9,-0.02182284980744542,-0.007537688442211032,-0.04409001645185879,-0.010302093449329846,-0.09393579072532698,-0.016189290161892744,-0.08262926745837565,-0.002427035110912497,-0.09792561604104656,0.0
332211,2007-12-24 22:00:00+00:00,AAI.N,AirTran Holdings Inc,538683.0,7.81,7.73,0.02493438320209962,-0.021518987341772156,0.014175579813556405,-0.03091419198305204,-0.0918604651162791,-0.09272300469483563,-0.08011776485795016,-0.08596950146195814,-0.09341651774691907,0.0
333695,2007-12-26 22:00:00+00:00,AAI.N,AirTran Holdings Inc,783280.0,7.64,7.82,-0.0217669654289373,0.011642949547218562,-0.02284431876654784,0.006449507218854549,-0.06487148102815177,-0.09069767441860455,-0.07861767028117489,-0.0822864813201282,0.015316092886935619,0.0
335179,2007-12-27 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1255935.0,7.35,7.61,-0.0379581151832461,-0.026854219948849067,-0.017434166828295263,-0.0268240995653598,-0.0869565217391306,-0.08752997601918455,-0.08001587429511667,-0.09084867914779435,-0.00791474468025611,0.0
336660,2007-12-28 22:00:00+00:00,AAI.N,AirTran Holdings Inc,980062.0,7.24,7.36,-0.014965986394557707,-0.03285151116951379,-0.01713538657056918,-0.024292488117419263,-0.10396039603960394,-0.07999999999999996,-0.09733919202007842,-0.0785477004776496,0.010856021120176529,0.0
338147,2007-12-31 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1448275.0,7.16,7.13,-0.011049723756906049,-0.03125000000000011,-0.0012630319795067825,-0.029295833744289748,-0.12469437652811732,-0.1186650185414091,-0.12496971225234724,-0.1140982365133893,0.016176370028887554,0.0
339636,2008-01-02 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1498385.0,6.93,7.15,-0.032122905027933024,0.0028050490883591017,-0.01245168627943272,0.005794135938404579,-0.11381074168797956,-0.12054120541205415,-0.11471572336462045,-0.12178503600988336,0.020987065694012725,0.0
341128,2008-01-03 22:00:00+00:00,AAI.N,AirTran Holdings Inc,895733.0,6.74,6.93,-0.02741702741702734,-0.030769230769230882,-0.02741702741702734,-0.021633604194069195,-0.1414012738853503,-0.1238938053097346,-0.13547113205954475,-0.12465934301173104,0.008192893266353002,0.0
342619,2008-01-04 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1294331.0,6.65,6.65,-0.013353115727002929,-0.04040404040404033,0.013853819533232156,-0.038777544194054714,-0.16035353535353525,-0.15286624203821653,-0.12437817186062292,-0.1472131848354489,-0.04691107968343014,0.0
344104,2008-01-07 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2547054.0,7.01,6.69,0.05413533834586448,0.006015037593984918,0.049949195445549016,0.014649466614194678,-0.1001283697047497,-0.15954773869346728,-0.06156647726304805,-0.1322461189634032,-0.09971860541585957,0.0
345594,2008-01-08 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2331075.0,6.5,7.02,-0.07275320970042798,0.049327354260089606,-0.04835722185917689,0.04863380477663843,-0.14698162729658792,-0.11139240506329118,-0.06508226911367888,-0.07958584196868357,0.22375557952748104,0.0
347086,2008-01-09 22:00:00+00:00,AAI.N,AirTran Holdings Inc,5913983.0,6.43,6.28,-0.010769230769230864,-0.10541310541310533,-0.02712958978590172,-0.08183227096304128,-0.17669654289372594,-0.18758085381630019,-0.09504684459354781,-0.09792561604104656,0.1833931264715911,0.0
348578,2008-01-10 22:00:00+00:00,AAI.N,AirTran Holdings Inc,5531815.0,7.29,6.4,0.13374805598755835,0.019108280254777066,0.12092648878480816,0.003055185995621223,-0.04581151832460728,-0.18158567774936063,0.007665603658479625,-0.09341651774691907,0.008290127039416825,0.0
350066,2008-01-11 22:00:00+00:00,AAI.N,AirTran Holdings Inc,3647660.0,6.99,7.26,-0.04115226337448552,0.1343749999999999,-0.01907192685992308,0.11524614067488313,-0.048979591836734615,-0.04599211563731942,-0.014463577355295236,0.015316092886935619,0.15521487389985142,0.0
351558,2008-01-14 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1760392.0,7.12,7.03,0.01859799713876975,-0.031680440771349794,1.8843262979552355e-05,-0.005829146009397084,-0.016574585635359185,-0.044836956521739135,0.0025828202005866614,-0.00791474468025611,0.17094633978040477,0.0
353050,2008-01-15 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2650007.0,7.38,7.07,0.03651685393258419,0.005689900426742556,0.06540315753420838,-0.007872196680621038,0.030726256983240274,-0.008415147265077083,0.020259675865347153,0.010856021120176529,0.13518841157038589,0.0
354542,2008-01-16 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1737020.0,7.27,7.34,-0.01490514905149054,0.038189533239038065,-0.007816395836336885,0.07148141056588027,0.04906204906204903,0.02657342657342654,0.021318047960464447,0.016176370028887554,0.19169353089170368,0.0
356037,2008-01-17 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1845342.0,7.25,7.26,-0.0027510316368637433,-0.010899182561307952,0.024597887094607352,-0.008107917875743682,0.07566765578635004,0.04761904761904767,-0.004739151609137862,0.020987065694012725,0.16662095303474994,0.0
357532,2008-01-18 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1942000.0,7.34,7.26,0.012413793103448256,0.0,0.018098181246904783,0.03172637310643413,0.1037593984962406,0.09172932330827055,0.014369138913860713,0.008192893266353002,0.10590408222048583,0.0
359028,2008-01-22 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2445460.0,7.3,7.06,-0.00544959128065392,-0.02754820936639124,0.0048161722594830675,-0.009287771652075786,0.041369472182596345,0.05530642750373671,-0.07983981901240975,-0.04691107968343014,0.1519919949492926,0.0
360526,2008-01-23 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2480909.0,8.0,7.14,0.09589041095890405,0.011331444759206777,0.06500377667991161,0.013550326578111789,0.23076923076923084,0.017094017094017033,0.1685215833341489,-0.09971860541585957,0.1002959995452685,0.0
362024,2008-01-24 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1374324.0,7.81,8.05,-0.02375000000000005,0.12745098039215708,-0.039461413626491776,0.08402745498399371,0.21461897356143078,0.2818471337579618,0.14400896870869623,0.22375557952748104,0.1532124835557815,0.0
363523,2008-01-25 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2085360.0,8.01,7.93,0.025608194622279257,-0.014906832298136719,0.04840588470028637,-0.04044641776440208,0.09876543209876543,0.23906249999999996,-0.018049445084644733,0.1833931264715911,0.10831225891095417,0.0
365020,2008-01-28 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2387605.0,8.46,8.11,0.056179775280899014,0.022698612862547263,0.028327495691406687,0.05880070502770166,0.2103004291845494,0.11707988980716255,0.14467095122087176,0.008290127039416825,0.07219626633166347,0.0
366519,2008-01-29 22:00:00+00:00,AAI.N,AirTran Holdings Inc,3261200.0,8.84,8.51,0.044917257683215084,0.04932182490752157,0.03526711932566665,0.013464859503906343,0.2415730337078652,0.21052631578947367,0.1716292728724984,0.15521487389985142,0.030908984073428247,0.0
368024,2008-01-30 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2434200.0,8.6,8.65,-0.02714932126696834,0.016451233842538215,-0.01945231613056443,0.007963937083452737,0.16531165311653107,0.22347949080622342,0.1431020323915955,0.17094633978040477,0.049629467585240006,0.0
369531,2008-01-31 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2213300.0,8.62,8.45,0.0023255813953488857,-0.023121387283237094,-0.021674835012315864,-0.009121865453244617,0.185694635488308,0.1512261580381471,0.1853628859238999,0.13518841157038589,0.0271816041392622,0.0
371045,2008-02-01 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1375187.0,9.06,8.66,0.05104408352668233,0.024852071005917242,0.033682545923895295,-0.009121423778809819,0.2496551724137932,0.19283746556473824,0.17826877759024498,0.19169353089170368,-0.02155436721961851,0.0
372555,2008-02-04 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1023997.0,8.72,9.06,-0.03752759381898452,0.04618937644341803,-0.02177288311890404,0.025531196476541285,0.1880108991825613,0.24793388429752072,0.10695535727240829,0.16662095303474994,0.0001304355182484493,0.0
374069,2008-02-05 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1064993.0,8.51,8.57,-0.0240825688073395,-0.05408388520971308,0.023685297172628086,-0.034758329017713974,0.1657534246575343,0.2138810198300285,0.1264323940876927,0.10590408222048583,0.011918662264123822,0.0
375584,2008-02-06 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1723820.0,8.77,8.57,0.03055229142185656,0.0,0.04146057602452877,0.05007712582220927,0.09624999999999995,0.2002801120448181,0.1140953301339122,0.1519919949492926,-0.028219782295770882,0.0
377098,2008-02-07 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1778705.0,8.96,8.65,0.02166476624857494,0.009334889148191472,0.012102258926830652,0.028423772774572625,0.14724711907810506,0.07453416149068315,0.16686173067402765,0.1002959995452685,-0.05858957855765605,0.0
378613,2008-02-08 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2020429.0,8.95,8.92,-0.001116071428571619,0.03121387283236987,0.004654969962581666,0.017894922442923566,0.11735330836454416,0.12484237074401006,0.11662338309866127,0.1532124835557815,-0.06851031409267619,0.0
380131,2008-02-11 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1381443.0,8.95,9.0,0.0,0.008968609865470878,-0.006423482844312589,0.014237499434343198,0.0579196217494089,0.10974106041923548,0.07154776778927813,0.10831225891095417,-0.07671011486197317,0.0
381653,2008-02-12 22:00:00+00:00,AAI.N,AirTran Holdings Inc,883704.0,8.75,8.99,-0.022346368715083775,-0.0011111111111110628,-0.028935617688531964,-0.00842616907029902,-0.010180995475113086,0.05640423031727382,-0.00030671554219161186,0.07219626633166347,-0.10770824481107431,0.0
383176,2008-02-13 22:00:00+00:00,AAI.N,AirTran Holdings Inc,868165.0,8.97,8.85,0.025142857142857133,-0.015572858731924377,0.012661301990380285,-0.024748077130809933,0.04302325581395361,0.023121387283236983,0.036590396476318315,0.030908984073428247,-0.1567706532743932,0.0
384703,2008-02-14 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1352396.0,8.58,8.96,-0.0434782608695653,0.01242937853107362,-0.02605463868041266,0.002202227465620439,-0.004640371229698292,0.06035502958579908,0.009521948477131075,0.049629467585240006,-0.14693617857488375,0.0
386227,2008-02-15 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1383981.0,8.59,8.73,0.0011655011655011815,-0.025669642857142905,9.64823459888868e-05,-0.007131079960007454,-0.05187637969094927,0.008083140877598094,-0.029983431812803756,0.0271816041392622,-0.14614792100346796,0.0
387749,2008-02-19 22:00:00+00:00,AAI.N,AirTran Holdings Inc,900079.0,8.46,8.65,-0.015133876600698426,-0.009163802978235935,-0.013790541703678376,-0.016819457138200582,-0.029816513761467878,-0.045253863134657846,-0.013685529811399741,-0.02155436721961851,-0.1186275620839965,0.0
389275,2008-02-20 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1040056.0,8.78,8.39,0.03782505910165468,-0.030057803468208077,0.024761930455681556,-0.021842719500172983,0.031727379553466495,-0.02100350058343059,0.021968448043534483,0.0001304355182484493,-0.1558569356274049,0.0
390803,2008-02-21 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1062250.0,8.35,8.77,-0.048974943052391806,0.045292014302741324,-0.026766387908688828,0.02999089188211527,-0.04789053591790193,0.023337222870478236,-0.04970182856317791,0.011918662264123822,-0.18311584362364539,0.0
392332,2008-02-22 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1006860.0,8.36,8.43,0.0011976047904191933,-0.03876852907639683,-0.00929183003301561,-0.01768987901048351,-0.06696428571428592,-0.025433526011560792,-0.06902846783676285,-0.028219782295770882,-0.1340135803079061,0.0
393853,2008-02-25 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1006860.0,8.36,8.43,0.0,0.0,-0.018804421948988535,-0.006639161602862533,-0.06592178770949719,-0.05493273542600896,-0.06882832821557557,-0.05858957855765605,-0.0539727033671194,0.0
395378,2008-02-26 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1156650.0,8.41,8.45,0.005980861244019309,0.0023724792408066353,-0.005193658455714097,-0.013021933307619143,-0.06033519553072619,-0.06111111111111123,-0.055595893736946754,-0.06851031409267619,-0.11014687418412093,0.0
396902,2008-02-27 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1969873.0,8.06,8.33,-0.041617122473246115,-0.014201183431952535,-0.040262926169255024,-0.02126358412039681,-0.07885714285714285,-0.07341490545050056,-0.07922117504781184,-0.07671011486197317,-0.13080662637115376,0.0
398427,2008-02-28 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1326450.0,7.59,7.95,-0.058312655086848686,-0.0456182472989195,-0.04465199573090105,-0.04492189910697359,-0.15384615384615397,-0.10169491525423724,-0.1541691283997317,-0.10770824481107431,-0.10767269197857739,0.0
399955,2008-02-29 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1558634.0,7.22,7.53,-0.0487483530961792,-0.05283018867924527,-0.007716856628645984,-0.03933594967534493,-0.15850815850815858,-0.1595982142857143,-0.13593383168679166,-0.1567706532743932,-0.1258324810208447,0.0
401482,2008-03-03 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1320052.0,7.03,7.24,-0.02631578947368418,-0.038512616201859196,-0.027167472285398515,-0.006369755655513468,-0.18160651920838178,-0.17067583046964496,-0.1537858543662737,-0.14693617857488375,-0.08225636610683228,0.0
403013,2008-03-04 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1881483.0,7.22,7.0,0.027027027027026973,-0.03314917127071826,0.03183480077411844,-0.032325254980628985,-0.14657210401891263,-0.19075144508670527,-0.12342935466192831,-0.14614792100346796,-0.12913148520324408,0.0
404544,2008-03-05 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2827743.0,7.19,7.16,-0.0041551246537395725,0.02285714285714291,-0.011157587997585872,0.02438943901532137,-0.18109339407744862,-0.1466030989272944,-0.16342024956123244,-0.1186275620839965,-0.06703171093997307,0.0
406077,2008-03-06 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1845560.0,6.65,7.17,-0.07510431154381081,0.0013966480446927498,-0.03126203437500284,-0.001926815178794151,-0.20359281437125742,-0.18244013683010263,-0.1788708039243584,-0.1558569356274049,-0.11220432670348014,0.0
407609,2008-03-07 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1138706.0,6.61,6.6,-0.006015037593984918,-0.07949790794979084,0.011459558684572976,-0.03785727113360868,-0.2093301435406698,-0.2170818505338078,-0.14270936043898846,-0.18311584362364539,-0.12646883911254797,0.0
409145,2008-03-10 22:00:00+00:00,AAI.N,AirTran Holdings Inc,1235406.0,6.45,6.67,-0.024205748865355536,0.01060606060606073,0.005470752842896293,0.0228859132569953,-0.22846889952153104,-0.20877817319098457,-0.09234092237007505,-0.1340135803079061,-0.17781071500778622,0.0
410682,2008-03-11 22:00:00+00:00,AAI.N,AirTran Holdings Inc,2696650.0,6.76,6.86,0.04806201550387601,0.028485757121439415,-0.019540837082421658,0.04987689237506608,-0.19619500594530326,-0.18816568047337268,-0.11354369874262303,-0.0539727033671194,-0.07497498631187535,0.0
412220,2008-03-12 22:00:00+00:00,AAI.N,AirTran Holdings Inc,3496297.0,6.11,6.76,-0.09615384615384603,-0.014577259475218707,-0.07859656141974135,-0.04863649179748029,-0.24193548387096775,-0.1884753901560624,-0.1360488268692883,-0.11014687418412093,0.12036597791235203,0.0
